author,author_sex,author_work_count,rating_count,log_author_work_count,bins
amanda prowse,female,38,4530.5,1.5797835966168101,experienced
amanda r. browning,female,30,214.0,1.4771212547196624,budding
amanda scott,female,87,412.5,1.9395192526186185,experienced
amanda stevens,female,150,10520.5,2.1760912590556813,legendary
amanda stone,female,6,10512.0,0.7781512503836436,newbie
amanda sun,female,15,9592.0,1.1760912590556813,budding
amar neupane,male,5,1080.0,0.6989700043360189,newbie
amarantha knight,female,15,68.0,1.1760912590556813,budding
amari soul,male,4,4919.0,0.6020599913279624,newbie
amartya sen,male,156,3688.5,2.1931245983544616,legendary
ambear shellea,female,20,107.0,1.3010299956639813,budding
amber argyle,female,32,5252.0,1.505149978319906,experienced
amber benson,female,90,1518.75,1.954242509439325,experienced
amber kell,female,169,2475.0,2.2278867046136734,legendary
amber kizer,female,12,9116.0,1.0791812460476249,budding
amber l. johnson,female,11,4053.6666666666665,1.0413926851582251,budding
amber lea easton,female,25,189.5,1.3979400086720377,budding
amber lough,female,4,1880.0,0.6020599913279624,newbie
amber smith,female,9,19716.0,0.9542425094393249,newbie
ambrose bierce,male,1108,4528.5,3.044539760392411,legendary
amelia atwater-rhodes,female,27,7438.5,1.4313637641589874,budding
amelia c. gormley,female,22,1762.0,1.3424226808222062,budding
amelia faulkner,female,23,841.0,1.3617278360175928,budding
amelia gray,female,34,2260.0,1.5314789170422551,experienced
amelia hutchins,female,27,16282.666666666666,1.4313637641589874,budding
amelia kahaney,female,7,1608.0,0.8450980400142568,newbie
amelia lefay,female,3,3419.0,0.47712125471966244,newbie
amerie,female,4,7501.0,0.6020599913279624,newbie
ami mckay,female,7,26502.5,0.8450980400142568,newbie
amie kaufman,female,21,44877.5,1.3222192947339193,budding
amie knight,female,15,1287.3333333333333,1.1760912590556813,budding
aminatta forna,female,15,2594.0,1.1760912590556813,budding
amit ray,male,26,152.33333333333334,1.414973347970818,budding
amitav ghosh,male,32,11272.0,1.505149978319906,experienced
amity hope,female,20,2468.0,1.3010299956639813,budding
amo jones,female,41,4778.5,1.6127838567197355,experienced
amor towles,female,6,222556.33333333334,0.7781512503836436,newbie
amos oz,male,97,4246.8,1.9867717342662448,experienced
amos smith,male,3,145.0,0.47712125471966244,newbie
amos vogel,male,4,573.0,0.6020599913279624,newbie
amrita pritam,female,157,1278.0,2.1958996524092336,legendary
amruta patil,female,11,546.0,1.0413926851582251,budding
amulya malladi,female,10,2832.5,1.0,newbie
amy a. bartol,female,18,17894.75,1.255272505103306,budding
amy alward,female,8,4210.0,0.9030899869919435,newbie
amy andrews,female,277,561.0,2.4424797690644486,legendary
amy asbury,female,9,296.0,0.9542425094393249,newbie
amy bloom,female,47,6328.5,1.6720978579357175,experienced
amy brown,female,53,10798.0,1.724275869600789,experienced
amy chua,female,11,22722.0,1.0413926851582251,budding
amy clipston,female,87,2622.6666666666665,1.9395192526186185,experienced
amy cross,female,399,2085.0,2.6009728956867484,legendary
amy efaw,female,4,19459.0,0.6020599913279624,newbie
amy ellis nutt,female,6,9730.0,0.7781512503836436,newbie
amy engel,female,6,13817.0,0.7781512503836436,newbie
amy ewing,female,14,36347.0,1.146128035678238,budding
amy gail hansen,female,3,3229.0,0.47712125471966244,newbie
amy greene,female,5,7690.0,0.6989700043360189,newbie
amy harmon,female,22,25825.636363636364,1.3424226808222062,budding
amy hatvany,female,14,5332.5,1.146128035678238,budding
amy hempel,female,33,3177.6666666666665,1.5185139398778875,experienced
amy hollingsworth,female,7,3888.0,0.8450980400142568,newbie
amy huntley,female,6,4614.0,0.7781512503836436,newbie
amy ignatow,female,23,3789.3333333333335,1.3617278360175928,budding
amy kathleen ryan,female,10,5205.0,1.0,newbie
amy krouse rosenthal,female,66,5681.0,1.8195439355418688,experienced
amy lane,female,156,3295.0,2.1931245983544616,legendary
amy le feuvre,female,59,113.0,1.7708520116421442,experienced
amy lichtenhan,female,2,16436.5,0.3010299956639812,newbie
amy lignor,female,11,329.0,1.0413926851582251,budding
amy liptrot,female,4,6102.0,0.6020599913279624,newbie
amy manemann,female,31,74.0,1.4913616938342726,budding
amy mason doan,female,4,3619.0,0.6020599913279624,newbie
amy miles,female,51,7183.0,1.7075701760979363,experienced
amy plum,female,18,19168.166666666668,1.255272505103306,budding
amy rachiele,female,19,2465.0,1.2787536009528289,budding
amy reed,female,19,5395.75,1.2787536009528289,budding
amy sackville,female,4,867.0,0.6020599913279624,newbie
amy tan,female,81,126846.0,1.9084850188786497,experienced
amy thomson,female,13,776.0,1.1139433523068367,budding
amy tintera,female,9,21931.5,0.9542425094393249,newbie
amy wiseman,female,4,614.0,0.6020599913279624,newbie
amy zhang,female,8,16108.0,0.9030899869919435,newbie
an na,female,8,4352.0,0.9030899869919435,newbie
ana alonso,female,122,301.0,2.0863598306747484,legendary
ana beatriz barbosa silva,female,16,763.0,1.2041199826559248,budding
ana castillo,female,36,3372.0,1.5563025007672873,experienced
anah crow,female,60,1516.5,1.7781512503836436,experienced
anand krishna,male,45,27.0,1.6532125137753437,experienced
anand neelakantan,male,13,7512.5,1.1139433523068367,budding
anand yadav,male,39,37.0,1.591064607026499,experienced
anastasia hopcus,female,4,3651.0,0.6020599913279624,newbie
anatole france,male,534,1267.2,2.727541257028556,legendary
anatoli boukreev,male,4,13514.0,0.6020599913279624,newbie
anatoli rybakov,male,23,2112.5,1.3617278360175928,budding
anatoly toss,male,9,208.0,0.9542425094393249,newbie
anchee min,female,15,14973.0,1.1760912590556813,budding
anders bodelsen,male,60,55.0,1.7781512503836436,experienced
anders nilsen,male,53,3859.0,1.724275869600789,experienced
anders roslund,male,17,1749.3333333333333,1.2304489213782739,budding
andersen prunty,male,43,72.0,1.6334684555795864,experienced
anderson cooper,male,10,8318.0,1.0,newbie
andi brown,female,3,115.0,0.47712125471966244,newbie
andi eriawan,male,4,476.0,0.6020599913279624,newbie
andi f. yahya,male,16,166.0,1.2041199826559248,budding
andie mitchell,female,3,12679.0,0.47712125471966244,newbie
andra brynn,female,6,823.0,0.7781512503836436,newbie
andre agassi,male,10,75867.0,1.0,newbie
andre dubus iii,male,21,44493.0,1.3222192947339193,budding
andre norton,female,511,5086.857142857143,2.708420900134713,legendary
andrea bobotis,female,2,1265.0,0.3010299956639812,newbie
andrea busfield,female,6,2861.0,0.7781512503836436,newbie
andrea camilleri,male,251,508.5,2.399673721481038,legendary
andrea cheng,female,28,1767.5,1.4471580313422192,budding
andrea cremer,female,17,22185.875,1.2304489213782739,budding
andrea di robilant,male,8,1190.0,0.9030899869919435,newbie
andrea dworkin,female,22,981.3333333333334,1.3424226808222062,budding
andrea hirata,male,21,13566.2,1.3222192947339193,budding
andrea j. buchanan,female,19,3313.0,1.2787536009528289,budding
andrea kane,female,47,1410.0,1.6720978579357175,experienced
andrea lee smith,female,6,1346.0,0.7781512503836436,newbie
andrea levy,female,18,26421.0,1.255272505103306,budding
andrea molesini,male,28,613.0,1.4471580313422192,budding
andrea portes,female,9,5389.0,0.9542425094393249,newbie
andrea randall,female,22,6316.0,1.3424226808222062,budding
andrea speed,female,71,117.0,1.8512583487190752,experienced
andrea wulf,female,10,13471.0,1.0,newbie
andrea zuvich,female,7,39.0,0.8450980400142568,newbie
andreas brandhorst,male,377,73.0,2.576341350205793,legendary
andreas embirikos,male,28,168.0,1.4471580313422192,budding
andreas eschbach,male,126,1875.0,2.100370545117563,legendary
andrei bely,male,116,4465.0,2.0644579892269186,legendary
andrei platonov,male,107,4195.0,2.0293837776852097,legendary
andrei tarkovsky,male,26,3602.0,1.414973347970818,budding
andrew blackwell,male,2,1627.0,0.3010299956639812,newbie
andrew bridge,male,2,3136.0,0.3010299956639812,newbie
andrew burstein,male,15,107.0,1.1760912590556813,budding
andrew butcher,male,11,267.0,1.0413926851582251,budding
andrew c. skinner,male,31,360.0,1.4913616938342726,budding
andrew chaikin,male,19,5671.0,1.2787536009528289,budding
andrew clements,male,122,20188.777777777777,2.0863598306747484,legendary
andrew davidson,male,2,42991.0,0.3010299956639812,newbie
andrew e. kaufman,male,10,7342.0,1.0,newbie
andrew fukuda,male,7,6582.666666666667,0.8450980400142568,newbie
andrew grey,male,181,1220.0,2.2576785748691846,legendary
andrew gross,male,50,4978.0,1.6989700043360187,experienced
andrew hacker,male,24,218.0,1.380211241711606,budding
andrew hodges,male,12,7815.0,1.0791812460476249,budding
andrew holtz,male,8,305.0,0.9030899869919435,newbie
andrew hussie,male,66,477.0,1.8195439355418688,experienced
andrew kaufman,male,20,10787.0,1.3010299956639813,budding
andrew klavan,male,65,2964.6,1.8129133566428555,experienced
andrew lang,male,1496,4964.0,3.1749315935284423,legendary
andrew loomis,male,11,8004.0,1.0413926851582251,budding
andrew m. greeley,male,220,249.0,2.342422680822206,legendary
andrew marr,male,49,2516.0,1.6901960800285136,experienced
andrew matthews,male,104,1705.0,2.0170333392987803,legendary
andrew mayne,male,49,35798.0,1.6901960800285136,experienced
andrew mcgahan,male,15,938.0,1.1760912590556813,budding
andrew miller,male,13,4456.0,1.1139433523068367,budding
andrew motion,male,95,343.0,1.9777236052888478,experienced
andrew murray,male,515,2454.6666666666665,2.711807229041191,legendary
andrew peterson,male,13,5790.75,1.1139433523068367,budding
andrew pyper,male,37,4906.0,1.568201724066995,experienced
andrew roberts,male,111,1460.5,2.0453229787866576,legendary
andrew ross sorkin,male,3,34348.0,0.47712125471966244,newbie
andrew rowe,male,11,9886.0,1.0413926851582251,budding
andrew s. tanenbaum,male,54,479.0,1.7323937598229686,experienced
andrew schartmann,male,3,296.0,0.47712125471966244,newbie
andrew sean greer,male,15,60003.5,1.1760912590556813,budding
andrew shaffer,male,35,3592.0,1.5440680443502757,experienced
andrew smith,male,19,11103.0,1.2787536009528289,budding
andrew solomon,male,30,14234.5,1.4771212547196624,budding
andrew taylor,male,60,2796.0,1.7781512503836436,experienced
andrew vachss,male,101,1620.0,2.0043213737826426,legendary
andrez bergen,male,28,154.5,1.4471580313422192,budding
andrzej pilipiuk,male,70,1235.25,1.845098040014257,experienced
andrzej sapkowski,male,121,47073.75,2.0827853703164503,legendary
andrzej stasiuk,male,57,767.5,1.7558748556724915,experienced
andy andrews,male,83,10182.333333333334,1.919078092376074,experienced
andy goldsworthy,male,26,34620.0,1.414973347970818,budding
andy griffiths,male,122,5346.666666666667,2.0863598306747484,legendary
andy lane,male,115,1664.0,2.060697840353612,legendary
andy mcdermott,male,28,4176.818181818182,1.4471580313422192,budding
andy mcnab,male,123,2876.8333333333335,2.089905111439398,legendary
andy mulligan,male,19,10515.0,1.2787536009528289,budding
andy riley,male,44,4361.333333333333,1.6434526764861874,experienced
andy runton,male,39,2774.6,1.591064607026499,experienced
andy szpuk,male,8,356.0,0.9030899869919435,newbie
andy warhol,male,205,19314.0,2.311753861055754,legendary
andy weir,male,41,474540.5,1.6127838567197355,experienced
angel gelique,female,18,177.66666666666666,1.255272505103306,budding
angel sefer,female,21,257.5,1.3222192947339193,budding
angela ackerman,female,10,4582.0,1.0,newbie
angela cameron,female,13,349.0,1.1139433523068367,budding
angela carter,female,144,9197.125,2.1583624920952498,legendary
angela dolbear,female,14,21.0,1.146128035678238,budding
angela elwell hunt,female,209,768.0,2.3201462861110542,legendary
angela m. hudson,female,27,1941.8333333333333,1.4313637641589874,budding
angela marsons,female,21,14890.666666666666,1.3222192947339193,budding
angela morrison,female,10,6372.0,1.0,newbie
angela nissel,female,3,449.0,0.47712125471966244,newbie
angela sommer-bodenburg,female,64,4297.0,1.806179973983887,experienced
angelia caroline,male,2,313.0,0.3010299956639812,newbie
angelika meyer,female,11,126.0,1.0413926851582251,budding
angelina jolie,female,30,1505.0,1.4771212547196624,budding
angeline fortin,female,32,2162.0,1.505149978319906,experienced
angeline kace,female,6,1459.0,0.7781512503836436,newbie
angelos terzakis,male,20,461.0,1.3010299956639813,budding
anggun prameswari,female,18,829.0,1.255272505103306,budding
angie abdou,female,9,563.0,0.9542425094393249,newbie
angie frazier,female,8,1944.0,0.9030899869919435,newbie
angie kim,female,2,37061.0,0.3010299956639812,newbie
angie martin,female,25,335.5,1.3979400086720377,budding
angie sage,female,109,43041.5,2.037426497940624,legendary
angie stanton,female,11,3158.5,1.0413926851582251,budding
angie thomas,female,12,247809.0,1.0791812460476249,budding
angus donald,male,18,3502.0,1.255272505103306,budding
angus konstam,male,150,227.0,2.1760912590556813,legendary
ania ahlborn,female,15,3164.0,1.1760912590556813,budding
anique poitras,female,25,127.0,1.3979400086720377,budding
anissa b. damom,female,5,848.0,0.6989700043360189,newbie
anita amirrezvani,female,5,9138.0,0.6989700043360189,newbie
anita brookner,female,51,16182.0,1.7075701760979363,experienced
anita desai,female,54,1733.6666666666667,1.7323937598229686,experienced
anita diamant,female,17,261777.5,1.2304489213782739,budding
anita higman,female,88,503.0,1.9444826721501687,experienced
anita nair,female,92,1422.0,1.9637878273455553,experienced
anita rau badami,female,5,915.0,0.6989700043360189,newbie
anita shreve,female,38,26957.545454545456,1.5797835966168101,experienced
anita stansfield,female,101,635.0,2.0043213737826426,legendary
anita valle,female,17,2139.6666666666665,1.2304489213782739,budding
anjela renee,female,17,378.0,1.2304489213782739,budding
ankita chadha,female,3,966.0,0.47712125471966244,newbie
ann aguirre,female,63,23187.333333333332,1.7993405494535817,experienced
ann b. ross,female,32,14211.0,1.505149978319906,experienced
ann beattie,female,99,1221.0,1.99563519459755,experienced
ann braden,female,3,4826.0,0.47712125471966244,newbie
ann brashares,female,39,104532.66666666667,1.591064607026499,experienced
ann cameron,female,40,502.0,1.6020599913279623,experienced
ann charles,female,44,6545.0,1.6434526764861874,experienced
ann coulter,female,21,1805.9166666666667,1.3222192947339193,budding
ann fairbairn,female,4,2804.0,0.6020599913279624,newbie
ann h. gabhart,female,41,1865.0,1.6127838567197355,experienced
ann heberlein,female,15,1006.0,1.1760912590556813,budding
ann hood,female,57,952.5,1.7558748556724915,experienced
ann jacobs,female,132,486.0,2.12057393120585,legendary
ann leckie,female,51,49022.333333333336,1.7075701760979363,experienced
ann m. martin,female,676,8406.888888888889,2.829946695941636,legendary
ann mcgovern,female,75,403.0,1.8750612633917,experienced
ann mcman,female,21,2658.0,1.3222192947339193,budding
ann morgan,female,3,5369.0,0.47712125471966244,newbie
ann napolitano,female,4,49041.0,0.6020599913279624,newbie
ann nocenti,female,341,383.0,2.5327543789924976,legendary
ann packer,female,9,21409.0,0.9542425094393249,newbie
ann patchett,female,53,89638.33333333333,1.724275869600789,experienced
ann redisch stampler,female,10,3465.0,1.0,newbie
ann rinaldi,female,51,2175.8888888888887,1.7075701760979363,experienced
ann rule,female,68,8756.772727272728,1.8325089127062364,experienced
ann somerville,female,49,511.0,1.6901960800285136,experienced
ann tatlock,female,27,1975.0,1.4313637641589874,budding
ann turner,female,73,2168.0,1.863322860120456,experienced
ann voskamp,female,36,46181.0,1.5563025007672873,experienced
ann weil,female,98,3376.0,1.9912260756924949,experienced
ann weisgarber,female,6,5486.0,0.7781512503836436,newbie
ann-marie macdonald,female,10,36761.5,1.0,newbie
anna adams,female,47,6061.0,1.6720978579357175,experienced
anna akana,female,5,377.0,0.6989700043360189,newbie
anna applegate,female,14,293.6666666666667,1.146128035678238,budding
anna banks,female,24,21240.25,1.380211241711606,budding
anna carey,female,25,23945.666666666668,1.3979400086720377,budding
anna claybourne,female,392,1884.0,2.593286067020457,legendary
